date,crop,location,market_price
2025-08-06,cotton,Hyderabad,4781
2025-08-07,cotton,Hyderabad,4856
2025-08-08,cotton,Hyderabad,5006
2025-08-09,cotton,Hyderabad,5045
2025-08-10,cotton,Hyderabad,5139
2025-08-11,cotton,Hyderabad,5182
2025-08-12,cotton,Hyderabad,5143
2025-08-13,cotton,Hyderabad,5153
2025-08-14,cotton,Hyderabad,5281
2025-08-15,cotton,Hyderabad,5243
2025-08-16,cotton,Hyderabad,5172
2025-08-17,cotton,Hyderabad,5095
2025-08-18,cotton,Hyderabad,5077
2025-08-19,cotton,Hyderabad,5008
2025-08-20,cotton,Hyderabad,5115
2025-08-21,cotton,Hyderabad,5126
2025-08-22,cotton,Hyderabad,5186
2025-08-23,cotton,Hyderabad,5164
2025-08-24,cotton,Hyderabad,5087
2025-08-25,cotton,Hyderabad,4998
2025-08-26,cotton,Hyderabad,4936
2025-08-27,cotton,Hyderabad,4957
2025-08-28,cotton,Hyderabad,4988
2025-08-29,cotton,Hyderabad,5025
2025-08-30,cotton,Hyderabad,4925
2025-08-31,cotton,Hyderabad,4923
2025-09-01,cotton,Hyderabad,4854
2025-09-02,cotton,Hyderabad,4878
2025-09-03,cotton,Hyderabad,4908
2025-09-04,cotton,Hyderabad,4829
2025-09-05,cotton,Hyderabad,4890
2025-09-06,cotton,Hyderabad,5042
2025-09-07,cotton,Hyderabad,5095
2025-09-08,cotton,Hyderabad,5082
2025-09-09,cotton,Hyderabad,5060
2025-09-10,cotton,Hyderabad,5045
2025-09-11,cotton,Hyderabad,4994
2025-09-12,cotton,Hyderabad,5010
2025-09-13,cotton,Hyderabad,4934
2025-09-14,cotton,Hyderabad,4810
2025-09-15,cotton,Hyderabad,4823
2025-09-16,cotton,Hyderabad,4824
2025-09-17,cotton,Hyderabad,4785
2025-09-18,cotton,Hyderabad,4701
2025-09-19,cotton,Hyderabad,4719
2025-09-20,cotton,Hyderabad,4654
2025-09-21,cotton,Hyderabad,4645
2025-09-22,cotton,Hyderabad,4760
2025-09-23,cotton,Hyderabad,4802
2025-09-24,cotton,Hyderabad,4713
2025-09-25,cotton,Hyderabad,4630
2025-09-26,cotton,Hyderabad,4640
2025-09-27,cotton,Hyderabad,4550
2025-09-28,cotton,Hyderabad,4419
2025-09-29,cotton,Hyderabad,4455
2025-09-30,cotton,Hyderabad,4476
2025-10-01,cotton,Hyderabad,4506
2025-10-02,cotton,Hyderabad,4524
2025-10-03,cotton,Hyderabad,4521
2025-10-04,cotton,Hyderabad,4478
2025-10-05,cotton,Hyderabad,4513
2025-10-06,cotton,Hyderabad,4614
2025-10-07,cotton,Hyderabad,4583
2025-10-08,cotton,Hyderabad,4517
2025-10-09,cotton,Hyderabad,4444
2025-10-10,cotton,Hyderabad,4389
2025-10-11,cotton,Hyderabad,4404
2025-10-12,cotton,Hyderabad,4266
2025-10-13,cotton,Hyderabad,4296
2025-10-14,cotton,Hyderabad,4340
2025-10-15,cotton,Hyderabad,4225
2025-10-16,cotton,Hyderabad,4163
2025-10-17,cotton,Hyderabad,4170
2025-10-18,cotton,Hyderabad,4163
2025-10-19,cotton,Hyderabad,4199
2025-10-20,cotton,Hyderabad,4193
2025-10-21,cotton,Hyderabad,4278
2025-10-22,cotton,Hyderabad,4259
2025-10-23,cotton,Hyderabad,4198
2025-10-24,cotton,Hyderabad,4131
2025-10-25,cotton,Hyderabad,4182
2025-10-26,cotton,Hyderabad,4187
2025-10-27,cotton,Hyderabad,4232
2025-10-28,cotton,Hyderabad,4275
2025-10-29,cotton,Hyderabad,4146
2025-10-30,cotton,Hyderabad,4075
2025-10-31,cotton,Hyderabad,4011
2025-11-01,cotton,Hyderabad,3962
2025-11-02,cotton,Hyderabad,3938
2025-11-03,cotton,Hyderabad,4007
2025-11-04,cotton,Hyderabad,4089
2025-11-05,cotton,Hyderabad,4073
2025-11-06,cotton,Hyderabad,4061
2025-11-07,cotton,Hyderabad,4019
2025-11-08,cotton,Hyderabad,4029
2025-11-09,cotton,Hyderabad,4046
2025-11-10,cotton,Hyderabad,4103
2025-11-11,cotton,Hyderabad,4159
2025-11-12,cotton,Hyderabad,4013
2025-11-13,cotton,Hyderabad,4008
2025-11-14,cotton,Hyderabad,4103
2025-11-15,cotton,Hyderabad,4079
2025-11-16,cotton,Hyderabad,4158
2025-11-17,cotton,Hyderabad,4143
2025-11-18,cotton,Hyderabad,4159
2025-11-19,cotton,Hyderabad,4089
2025-11-20,cotton,Hyderabad,4022
2025-11-21,cotton,Hyderabad,4075
2025-11-22,cotton,Hyderabad,4137
2025-11-23,cotton,Hyderabad,4144
2025-11-24,cotton,Hyderabad,4069
2025-11-25,cotton,Hyderabad,4077
2025-11-26,cotton,Hyderabad,4165
2025-11-27,cotton,Hyderabad,4284
2025-11-28,cotton,Hyderabad,4269
2025-11-29,cotton,Hyderabad,4165
2025-11-30,cotton,Hyderabad,4226
2025-12-01,cotton,Hyderabad,4213
2025-12-02,cotton,Hyderabad,4281
2025-12-03,cotton,Hyderabad,4305
2025-12-04,cotton,Hyderabad,4252
2025-12-05,cotton,Hyderabad,4262
2025-12-06,cotton,Hyderabad,4353
2025-12-07,cotton,Hyderabad,4349
2025-12-08,cotton,Hyderabad,4287
2025-12-09,cotton,Hyderabad,4189
2025-12-10,cotton,Hyderabad,4145
2025-12-11,cotton,Hyderabad,4124
2025-12-12,cotton,Hyderabad,4184
2025-12-13,cotton,Hyderabad,4116
2025-12-14,cotton,Hyderabad,4224
2025-12-15,cotton,Hyderabad,4143
2025-12-16,cotton,Hyderabad,4301
2025-12-17,cotton,Hyderabad,4420
2025-12-18,cotton,Hyderabad,4435
2025-12-19,cotton,Hyderabad,4334
2025-12-20,cotton,Hyderabad,4336
2025-12-21,cotton,Hyderabad,4317
2025-12-22,cotton,Hyderabad,4240
2025-12-23,cotton,Hyderabad,4265
2025-12-24,cotton,Hyderabad,4218
2025-12-25,cotton,Hyderabad,4177
2025-12-26,cotton,Hyderabad,4170
2025-12-27,cotton,Hyderabad,4139
2025-12-28,cotton,Hyderabad,4281
2025-12-29,cotton,Hyderabad,4252
2025-12-30,cotton,Hyderabad,4287
2025-12-31,cotton,Hyderabad,4303
2024-01-01,cotton,Warangal,6472
2024-01-02,cotton,Warangal,6392
2024-01-03,cotton,Warangal,6416
2024-01-04,cotton,Warangal,6478
2024-01-05,cotton,Warangal,6509
2024-01-06,cotton,Warangal,6512
2024-01-07,cotton,Warangal,6608
2024-01-08,cotton,Warangal,6569
2024-01-09,cotton,Warangal,6564
2024-01-10,cotton,Warangal,6611
2024-01-11,cotton,Warangal,6637
2024-01-12,cotton,Warangal,6679
2024-01-13,cotton,Warangal,6720
2024-01-14,cotton,Warangal,6759
2024-01-15,cotton,Warangal,6742
2024-01-16,cotton,Warangal,6703
2024-01-17,cotton,Warangal,6718
2024-01-18,cotton,Warangal,6821
2024-01-19,cotton,Warangal,6825
2024-01-20,cotton,Warangal,6870
2024-01-21,cotton,Warangal,6883
2024-01-22,cotton,Warangal,7019
2024-01-23,cotton,Warangal,7016
2024-01-24,cotton,Warangal,7061
2024-01-25,cotton,Warangal,7020
2024-01-26,cotton,Warangal,6954
2024-01-27,cotton,Warangal,6959
2024-01-28,cotton,Warangal,7040
2024-01-29,cotton,Warangal,7087
2024-01-30,cotton,Warangal,6958
2024-01-31,cotton,Warangal,7010
2024-02-01,cotton,Warangal,6917
2024-02-02,cotton,Warangal,6977
2024-02-03,cotton,Warangal,7017
2024-02-04,cotton,Warangal,7013
2024-02-05,cotton,Warangal,7065
2024-02-06,cotton,Warangal,7053
2024-02-07,cotton,Warangal,7067
2024-02-08,cotton,Warangal,6980
2024-02-09,cotton,Warangal,6968
2024-02-10,cotton,Warangal,7033
2024-02-11,cotton,Warangal,6952
2024-02-12,cotton,Warangal,7009
2024-02-13,cotton,Warangal,6884
2024-02-14,cotton,Warangal,6812
2024-02-15,cotton,Warangal,6797
2024-02-16,cotton,Warangal,6811
2024-02-17,cotton,Warangal,6779
2024-02-18,cotton,Warangal,6744
2024-02-19,cotton,Warangal,6820
2024-02-20,cotton,Warangal,6900
2024-02-21,cotton,Warangal,6877
2024-02-22,cotton,Warangal,6856
2024-02-23,cotton,Warangal,6842
2024-02-24,cotton,Warangal,6988
2024-02-25,cotton,Warangal,6993
2024-02-26,cotton,Warangal,7098
2024-02-27,cotton,Warangal,7149
2024-02-28,cotton,Warangal,7145
2024-02-29,cotton,Warangal,7107
2024-03-01,cotton,Warangal,7161
2024-03-02,cotton,Warangal,7114
2024-03-03,cotton,Warangal,7092
2024-03-04,cotton,Warangal,7138
2024-03-05,cotton,Warangal,7125
2024-03-06,cotton,Warangal,7103
2024-03-07,cotton,Warangal,7086
2024-03-08,cotton,Warangal,7045
2024-03-09,cotton,Warangal,7076
2024-03-10,cotton,Warangal,7081
2024-03-11,cotton,Warangal,6997
2024-03-12,cotton,Warangal,6968
2024-03-13,cotton,Warangal,6947
2024-03-14,cotton,Warangal,6925
2024-03-15,cotton,Warangal,6966
2024-03-16,cotton,Warangal,6923
2024-03-17,cotton,Warangal,7099
2024-03-18,cotton,Warangal,7190
2024-03-19,cotton,Warangal,7280
2024-03-20,cotton,Warangal,7215
2024-03-21,cotton,Warangal,7087
2024-03-22,cotton,Warangal,7066
2024-03-23,cotton,Warangal,7087
2024-03-24,cotton,Warangal,7078
2024-03-25,cotton,Warangal,7045
2024-03-26,cotton,Warangal,6934
2024-03-27,cotton,Warangal,6892
2024-03-28,cotton,Warangal,6877
2024-03-29,cotton,Warangal,6846
2024-03-30,cotton,Warangal,6815
2024-03-31,cotton,Warangal,6764
2024-04-01,cotton,Warangal,6871
2024-04-02,cotton,Warangal,6918
2024-04-03,cotton,Warangal,6979
2024-04-04,cotton,Warangal,6997
2024-04-05,cotton,Warangal,6912
2024-04-06,cotton,Warangal,6959
2024-04-07,cotton,Warangal,7046
2024-04-08,cotton,Warangal,7142
2024-04-09,cotton,Warangal,7182
2024-04-10,cotton,Warangal,7182
2024-04-11,cotton,Warangal,7181
2024-04-12,cotton,Warangal,7214
2024-04-13,cotton,Warangal,7108
2024-04-14,cotton,Warangal,7149
2024-04-15,cotton,Warangal,7117
2024-04-16,cotton,Warangal,7258
2024-04-17,cotton,Warangal,7238
2024-04-18,cotton,Warangal,7249
2024-04-19,cotton,Warangal,7258
2024-04-20,cotton,Warangal,7212
2024-04-21,cotton,Warangal,7240
2024-04-22,cotton,Warangal,7261
2024-04-23,cotton,Warangal,7325
2024-04-24,cotton,Warangal,7370
2024-04-25,cotton,Warangal,7380
2024-04-26,cotton,Warangal,7326
2024-04-27,cotton,Warangal,7273
2024-04-28,cotton,Warangal,7378
2024-04-29,cotton,Warangal,7382
2024-04-30,cotton,Warangal,7513
2024-05-01,cotton,Warangal,7459
2024-05-02,cotton,Warangal,7597
2024-05-03,cotton,Warangal,7534
2024-05-04,cotton,Warangal,7504
2024-05-05,cotton,Warangal,7530
2024-05-06,cotton,Warangal,7592
2024-05-07,cotton,Warangal,7633
2024-05-08,cotton,Warangal,7507
2024-05-09,cotton,Warangal,7467
2024-05-10,cotton,Warangal,7391
2024-05-11,cotton,Warangal,7299
2024-05-12,cotton,Warangal,7295
2024-05-13,cotton,Warangal,7156
2024-05-14,cotton,Warangal,7218
2024-05-15,cotton,Warangal,7262
2024-05-16,cotton,Warangal,7363
2024-05-17,cotton,Warangal,7291
2024-05-18,cotton,Warangal,7226
2024-05-19,cotton,Warangal,7290
2024-05-20,cotton,Warangal,7359
2024-05-21,cotton,Warangal,7442
2024-05-22,cotton,Warangal,7513
2024-05-23,cotton,Warangal,7523
2024-05-24,cotton,Warangal,7490
2024-05-25,cotton,Warangal,7533
2024-05-26,cotton,Warangal,7501
2024-05-27,cotton,Warangal,7504
2024-05-28,cotton,Warangal,7475
2024-05-29,cotton,Warangal,7488
2024-05-30,cotton,Warangal,7564
2024-05-31,cotton,Warangal,7537
2024-06-01,cotton,Warangal,7501
2024-06-02,cotton,Warangal,7490
2024-06-03,cotton,Warangal,7410
2024-06-04,cotton,Warangal,7448
2024-06-05,cotton,Warangal,7451
2024-06-06,cotton,Warangal,7445
2024-06-07,cotton,Warangal,7462
2024-06-08,cotton,Warangal,7362
2024-06-09,cotton,Warangal,7448
2024-06-10,cotton,Warangal,7410
2024-06-11,cotton,Warangal,7381
2024-06-12,cotton,Warangal,7432
2024-06-13,cotton,Warangal,7467
2024-06-14,cotton,Warangal,7591
2024-06-15,cotton,Warangal,7524
2024-06-16,cotton,Warangal,7459
2024-06-17,cotton,Warangal,7377
2024-06-18,cotton,Warangal,7381
2024-06-19,cotton,Warangal,7359
2024-06-20,cotton,Warangal,7310
2024-06-21,cotton,Warangal,7301
2024-06-22,cotton,Warangal,7229
2024-06-23,cotton,Warangal,7324
2024-06-24,cotton,Warangal,7274
2024-06-25,cotton,Warangal,7233
2024-06-26,cotton,Warangal,7074
2024-06-27,cotton,Warangal,6964
2024-06-28,cotton,Warangal,6921
2024-06-29,cotton,Warangal,6896
2024-06-30,cotton,Warangal,6938
2024-07-01,cotton,Warangal,6837
2024-07-02,cotton,Warangal,6861
2024-07-03,cotton,Warangal,6896
2024-07-04,cotton,Warangal,6935
2024-07-05,cotton,Warangal,6996
2024-07-06,cotton,Warangal,6917
2024-07-07,cotton,Warangal,6947
2024-07-08,cotton,Warangal,7055
2024-07-09,cotton,Warangal,7141
2024-07-10,cotton,Warangal,7257
2024-07-11,cotton,Warangal,7268
2024-07-12,cotton,Warangal,7225
2024-07-13,cotton,Warangal,7058
2024-07-14,cotton,Warangal,6973
2024-07-15,cotton,Warangal,6935
2024-07-16,cotton,Warangal,6908
2024-07-17,cotton,Warangal,6852
2024-07-18,cotton,Warangal,6869
2024-07-19,cotton,Warangal,6877
2024-07-20,cotton,Warangal,6875
2024-07-21,cotton,Warangal,6921
2024-07-22,cotton,Warangal,6886
2024-07-23,cotton,Warangal,6952
2024-07-24,cotton,Warangal,6871
2024-07-25,cotton,Warangal,6847
2024-07-26,cotton,Warangal,6863
2024-07-27,cotton,Warangal,6735
2024-07-28,cotton,Warangal,6698
2024-07-29,cotton,Warangal,6740
2024-07-30,cotton,Warangal,6708
2024-07-31,cotton,Warangal,6587
2024-08-01,cotton,Warangal,6526
2024-08-02,cotton,Warangal,6435
2024-08-03,cotton,Warangal,6463
2024-08-04,cotton,Warangal,6467
2024-08-05,cotton,Warangal,6362
2024-08-06,cotton,Warangal,6253
2024-08-07,cotton,Warangal,6203
2024-08-08,cotton,Warangal,6201
2024-08-09,cotton,Warangal,6154
2024-08-10,cotton,Warangal,6173
2024-08-11,cotton,Warangal,6190
2024-08-12,cotton,Warangal,6220
2024-08-13,cotton,Warangal,6126
2024-08-14,cotton,Warangal,6105
2024-08-15,cotton,Warangal,6171
2024-08-16,cotton,Warangal,6124
2024-08-17,cotton,Warangal,6069
2024-08-18,cotton,Warangal,6034
2024-08-19,cotton,Warangal,5998
2024-08-20,cotton,Warangal,6003
2024-08-21,cotton,Warangal,5963
2024-08-22,cotton,Warangal,5830
2024-08-23,cotton,Warangal,5904
2024-08-24,cotton,Warangal,5934
2024-08-25,cotton,Warangal,5941
2024-08-26,cotton,Warangal,5932
2024-08-27,cotton,Warangal,5909
2024-08-28,cotton,Warangal,5855
2024-08-29,cotton,Warangal,5732
2024-08-30,cotton,Warangal,5834
2024-08-31,cotton,Warangal,5834
2024-09-01,cotton,Warangal,5728
2024-09-02,cotton,Warangal,5660
2024-09-03,cotton,Warangal,5678
2024-09-04,cotton,Warangal,5694
2024-09-05,cotton,Warangal,5645
2024-09-06,cotton,Warangal,5574
2024-09-07,cotton,Warangal,5535
2024-09-08,cotton,Warangal,5410
2024-09-09,cotton,Warangal,5378
2024-09-10,cotton,Warangal,5347
2024-09-11,cotton,Warangal,5444
2024-09-12,cotton,Warangal,5414
2024-09-13,cotton,Warangal,5429
2024-09-14,cotton,Warangal,5531
2024-09-15,cotton,Warangal,5462
2024-09-16,cotton,Warangal,5421
2024-09-17,cotton,Warangal,5385
2024-09-18,cotton,Warangal,5277
2024-09-19,cotton,Warangal,5260
2024-09-20,cotton,Warangal,5335
2024-09-21,cotton,Warangal,5389
2024-09-22,cotton,Warangal,5465
2024-09-23,cotton,Warangal,5424
2024-09-24,cotton,Warangal,5351
2024-09-25,cotton,Warangal,5496
2024-09-26,cotton,Warangal,5510
2024-09-27,cotton,Warangal,5407
2024-09-28,cotton,Warangal,5572
2024-09-29,cotton,Warangal,5567
2024-09-30,cotton,Warangal,5378
2024-10-01,cotton,Warangal,5472
2024-10-02,cotton,Warangal,5325
2024-10-03,cotton,Warangal,5344
2024-10-04,cotton,Warangal,5399
2024-10-05,cotton,Warangal,5444
2024-10-06,cotton,Warangal,5545
2024-10-07,cotton,Warangal,5612
2024-10-08,cotton,Warangal,5733
2024-10-09,cotton,Warangal,5728
2024-10-10,cotton,Warangal,5703
2024-10-11,cotton,Warangal,5683
2024-10-12,cotton,Warangal,5773
2024-10-13,cotton,Warangal,5733
2024-10-14,cotton,Warangal,5790
2024-10-15,cotton,Warangal,5737
2024-10-16,cotton,Warangal,5685
2024-10-17,cotton,Warangal,5763
2024-10-18,cotton,Warangal,5793
2024-10-19,cotton,Warangal,5657
2024-10-20,cotton,Warangal,5604
2024-10-21,cotton,Warangal,5442
2024-10-22,cotton,Warangal,5420
2024-10-23,cotton,Warangal,5405
2024-10-24,cotton,Warangal,5378
2024-10-25,cotton,Warangal,5458
2024-10-26,cotton,Warangal,5488
2024-10-27,cotton,Warangal,5649
2024-10-28,cotton,Warangal,5687
2024-10-29,cotton,Warangal,5726
2024-10-30,cotton,Warangal,5747
2024-10-31,cotton,Warangal,5733
2024-11-01,cotton,Warangal,5695
2024-11-02,cotton,Warangal,5683
2024-11-03,cotton,Warangal,5675
2024-11-04,cotton,Warangal,5672
2024-11-05,cotton,Warangal,5717
2024-11-06,cotton,Warangal,5740
2024-11-07,cotton,Warangal,5711
2024-11-08,cotton,Warangal,5668
2024-11-09,cotton,Warangal,5686
2024-11-10,cotton,Warangal,5631
2024-11-11,cotton,Warangal,5608
2024-11-12,cotton,Warangal,5578
2024-11-13,cotton,Warangal,5738
2024-11-14,cotton,Warangal,5661
2024-11-15,cotton,Warangal,5614
2024-11-16,cotton,Warangal,5583
2024-11-17,cotton,Warangal,5559
2024-11-18,cotton,Warangal,5628
2024-11-19,cotton,Warangal,5616
2024-11-20,cotton,Warangal,5536
2024-11-21,cotton,Warangal,5633
2024-11-22,cotton,Warangal,5655
2024-11-23,cotton,Warangal,5687
2024-11-24,cotton,Warangal,5734
2024-11-25,cotton,Warangal,5660
2024-11-26,cotton,Warangal,5665
2024-11-27,cotton,Warangal,5723
2024-11-28,cotton,Warangal,5687
2024-11-29,cotton,Warangal,5712
2024-11-30,cotton,Warangal,5753
2024-12-01,cotton,Warangal,5664
2024-12-02,cotton,Warangal,5603
2024-12-03,cotton,Warangal,5462
2024-12-04,cotton,Warangal,5482
2024-12-05,cotton,Warangal,5609
2024-12-06,cotton,Warangal,5570
2024-12-07,cotton,Warangal,5564
2024-12-08,cotton,Warangal,5635
2024-12-09,cotton,Warangal,5657
2024-12-10,cotton,Warangal,5601
2024-12-11,cotton,Warangal,5705
2024-12-12,cotton,Warangal,5723
2024-12-13,cotton,Warangal,5714
2024-12-14,cotton,Warangal,5711
2024-12-15,cotton,Warangal,5755
2024-12-16,cotton,Warangal,5721
2024-12-17,cotton,Warangal,5828
2024-12-18,cotton,Warangal,5915
2024-12-19,cotton,Warangal,5922
2024-12-20,cotton,Warangal,5932
2024-12-21,cotton,Warangal,5884
2024-12-22,cotton,Warangal,5849
2024-12-23,cotton,Warangal,5782
2024-12-24,cotton,Warangal,5775
2024-12-25,cotton,Warangal,5785
2024-12-26,cotton,Warangal,5689
2024-12-27,cotton,Warangal,5739
2024-12-28,cotton,Warangal,5690
2024-12-29,cotton,Warangal,5722
2024-12-30,cotton,Warangal,5780
2024-12-31,cotton,Warangal,5870
2025-01-01,cotton,Warangal,5942
2025-01-02,cotton,Warangal,6054
2025-01-03,cotton,Warangal,6113
2025-01-04,cotton,Warangal,6130
2025-01-05,cotton,Warangal,6106
2025-01-06,cotton,Warangal,6104
2025-01-07,cotton,Warangal,6215
2025-01-08,cotton,Warangal,6208
2025-01-09,cotton,Warangal,6214
2025-01-10,cotton,Warangal,6315
2025-01-11,cotton,Warangal,6306
2025-01-12,cotton,Warangal,6261
2025-01-13,cotton,Warangal,6340
2025-01-14,cotton,Warangal,6293
2025-01-15,cotton,Warangal,6325
2025-01-16,cotton,Warangal,6346
2025-01-17,cotton,Warangal,6372
2025-01-18,cotton,Warangal,6222
2025-01-19,cotton,Warangal,6278
2025-01-20,cotton,Warangal,6280
2025-01-21,cotton,Warangal,6326
2025-01-22,cotton,Warangal,6364
2025-01-23,cotton,Warangal,6390
2025-01-24,cotton,Warangal,6370
2025-01-25,cotton,Warangal,6351
2025-01-26,cotton,Warangal,6353
2025-01-27,cotton,Warangal,6370
2025-01-28,cotton,Warangal,6348
2025-01-29,cotton,Warangal,6414
2025-01-30,cotton,Warangal,6399
2025-01-31,cotton,Warangal,6341
2025-02-01,cotton,Warangal,6385
2025-02-02,cotton,Warangal,6511
2025-02-03,cotton,Warangal,6441
2025-02-04,cotton,Warangal,6438
2025-02-05,cotton,Warangal,6512
2025-02-06,cotton,Warangal,6554
2025-02-07,cotton,Warangal,6599
2025-02-08,cotton,Warangal,6606
2025-02-09,cotton,Warangal,6440
2025-02-10,cotton,Warangal,6461
2025-02-11,cotton,Warangal,6490
2025-02-12,cotton,Warangal,6567
2025-02-13,cotton,Warangal,6524
2025-02-14,cotton,Warangal,6636
2025-02-15,cotton,Warangal,6621
2025-02-16,cotton,Warangal,6594
2025-02-17,cotton,Warangal,6553
2025-02-18,cotton,Warangal,6624
2025-02-19,cotton,Warangal,6558
2025-02-20,cotton,Warangal,6603
2025-02-21,cotton,Warangal,6555
2025-02-22,cotton,Warangal,6556
2025-02-23,cotton,Warangal,6462
2025-02-24,cotton,Warangal,6517
2025-02-25,cotton,Warangal,6511
2025-02-26,cotton,Warangal,6550
2025-02-27,cotton,Warangal,6543
2025-02-28,cotton,Warangal,6580
2025-03-01,cotton,Warangal,6581
2025-03-02,cotton,Warangal,6632
2025-03-03,cotton,Warangal,6669
2025-03-04,cotton,Warangal,6685
2025-03-05,cotton,Warangal,6631
2025-03-06,cotton,Warangal,6606
2025-03-07,cotton,Warangal,6559
2025-03-08,cotton,Warangal,6654
2025-03-09,cotton,Warangal,6707
2025-03-10,cotton,Warangal,6712
2025-03-11,cotton,Warangal,6679
2025-03-12,cotton,Warangal,6630
2025-03-13,cotton,Warangal,6641
2025-03-14,cotton,Warangal,6762
2025-03-15,cotton,Warangal,6764
2025-03-16,cotton,Warangal,6844
2025-03-17,cotton,Warangal,6864
2025-03-18,cotton,Warangal,6902
2025-03-19,cotton,Warangal,6873
2025-03-20,cotton,Warangal,6862
2025-03-21,cotton,Warangal,6811
2025-03-22,cotton,Warangal,6832
2025-03-23,cotton,Warangal,6818
2025-03-24,cotton,Warangal,6842
2025-03-25,cotton,Warangal,6780
2025-03-26,cotton,Warangal,6811
2025-03-27,cotton,Warangal,6823
2025-03-28,cotton,Warangal,6833
2025-03-29,cotton,Warangal,6859
2025-03-30,cotton,Warangal,6845
2025-03-31,cotton,Warangal,7090
2025-04-01,cotton,Warangal,7121
2025-04-02,cotton,Warangal,7128
2025-04-03,cotton,Warangal,7177
2025-04-04,cotton,Warangal,7144
2025-04-05,cotton,Warangal,7108
2025-04-06,cotton,Warangal,7160
2025-04-07,cotton,Warangal,7217
2025-04-08,cotton,Warangal,7294
2025-04-09,cotton,Warangal,7202
2025-04-10,cotton,Warangal,7194
2025-04-11,cotton,Warangal,7215
2025-04-12,cotton,Warangal,7261
2025-04-13,cotton,Warangal,7294
2025-04-14,cotton,Warangal,7239
2025-04-15,cotton,Warangal,7272
2025-04-16,cotton,Warangal,7292
2025-04-17,cotton,Warangal,7311
2025-04-18,cotton,Warangal,7240
2025-04-19,cotton,Warangal,7179
2025-04-20,cotton,Warangal,7294
2025-04-21,cotton,Warangal,7357
2025-04-22,cotton,Warangal,7351
2025-04-23,cotton,Warangal,7347
2025-04-24,cotton,Warangal,7488
2025-04-25,cotton,Warangal,7490
2025-04-26,cotton,Warangal,7481
2025-04-27,cotton,Warangal,7428
2025-04-28,cotton,Warangal,7411
2025-04-29,cotton,Warangal,7301
2025-04-30,cotton,Warangal,7333
2025-05-01,cotton,Warangal,7412
2025-05-02,cotton,Warangal,7491
2025-05-03,cotton,Warangal,7444
2025-05-04,cotton,Warangal,7294
2025-05-05,cotton,Warangal,7314
2025-05-06,cotton,Warangal,7396
2025-05-07,cotton,Warangal,7290
2025-05-08,cotton,Warangal,7264
2025-05-09,cotton,Warangal,7284
2025-05-10,cotton,Warangal,7227
2025-05-11,cotton,Warangal,7113
2025-05-12,cotton,Warangal,7062
2025-05-13,cotton,Warangal,7023
2025-05-14,cotton,Warangal,6899
2025-05-15,cotton,Warangal,6964
2025-05-16,cotton,Warangal,7061
2025-05-17,cotton,Warangal,7060
2025-05-18,cotton,Warangal,7103
2025-05-19,cotton,Warangal,7005
2025-05-20,cotton,Warangal,6992
2025-05-21,cotton,Warangal,6952
2025-05-22,cotton,Warangal,6975
2025-05-23,cotton,Warangal,6797
2025-05-24,cotton,Warangal,6774
2025-05-25,cotton,Warangal,6811
2025-05-26,cotton,Warangal,6822
2025-05-27,cotton,Warangal,6869
2025-05-28,cotton,Warangal,6826
2025-05-29,cotton,Warangal,6641
2025-05-30,cotton,Warangal,6708
2025-05-31,cotton,Warangal,6752
2025-06-01,cotton,Warangal,6849
2025-06-02,cotton,Warangal,6850
2025-06-03,cotton,Warangal,6872
2025-06-04,cotton,Warangal,7018
2025-06-05,cotton,Warangal,6894
2025-06-06,cotton,Warangal,6919
2025-06-07,cotton,Warangal,6993
2025-06-08,cotton,Warangal,7002
2025-06-09,cotton,Warangal,7002
2025-06-10,cotton,Warangal,6902
2025-06-11,cotton,Warangal,6991
2025-06-12,cotton,Warangal,7056
2025-06-13,cotton,Warangal,7134
2025-06-14,cotton,Warangal,7128
2025-06-15,cotton,Warangal,7102
2025-06-16,cotton,Warangal,7097
2025-06-17,cotton,Warangal,7202
2025-06-18,cotton,Warangal,7180
2025-06-19,cotton,Warangal,7271
2025-06-20,cotton,Warangal,7256
2025-06-21,cotton,Warangal,7197
2025-06-22,cotton,Warangal,7058
2025-06-23,cotton,Warangal,7090
2025-06-24,cotton,Warangal,7135
2025-06-25,cotton,Warangal,7056
2025-06-26,cotton,Warangal,7146
2025-06-27,cotton,Warangal,7052
2025-06-28,cotton,Warangal,7093
2025-06-29,cotton,Warangal,7137
2025-06-30,cotton,Warangal,7201
2025-07-01,cotton,Warangal,7069
2025-07-02,cotton,Warangal,7133
2025-07-03,cotton,Warangal,7119
2025-07-04,cotton,Warangal,7092
2025-07-05,cotton,Warangal,7140
2025-07-06,cotton,Warangal,7197
2025-07-07,cotton,Warangal,7064
2025-07-08,cotton,Warangal,6977
2025-07-09,cotton,Warangal,7049
2025-07-10,cotton,Warangal,7075
2025-07-11,cotton,Warangal,7082
2025-07-12,cotton,Warangal,7013
2025-07-13,cotton,Warangal,7037
2025-07-14,cotton,Warangal,7110
2025-07-15,cotton,Warangal,7255
2025-07-16,cotton,Warangal,7227
2025-07-17,cotton,Warangal,7279
2025-07-18,cotton,Warangal,7393
2025-07-19,cotton,Warangal,7296
2025-07-20,cotton,Warangal,7407
2025-07-21,cotton,Warangal,7415
